Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference,Daily_Units_Sold,Daily_Revenue,Average_Unit_Price,Average_Inventory,Stockout_Rate,Promotion_Rate,Average_Market_Index,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_7,Demand_Lag_14,Demand_Lag_28,Demand_Rolling_Mean_3,Demand_Rolling_Mean_7,Demand_Rolling_Mean_14,Demand_Rolling_Mean_28,Demand_Rolling_Std_3,Demand_Rolling_Std_7,Demand_Rolling_Std_14,Demand_Rolling_Std_28,Demand_Growth_7D,Demand_Growth_28D,Demand_Acceleration,Inventory_Coverage,Inventory_Pressure,Low_Inventory_Flag,High_Inventory_Flag,Stockout_Risk_Signal,Promotion_Lag_1,Promotion_Lag_7,Promotion_Active,Promotion_7D_Frequency,Hospital_Total_Demand,Hospital_Demand_Share,Hospital_Product_Diversity,Product_Total_Demand,Product_Demand_Share,Product_Hospital_Coverage,Demand_CV_28D,Demand_Volatility_Flag
2023-10-09,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,42,126022.29,5292936.18,61,0,0.4832,0,2023,10,4,0,0,9,41,5292936.18,0.0,42,5292936.18,126022.29,61.0,0.0,0.0,0.4832,41.0,37.0,38.0,43.0,42.0,34.0,38.66666666666666,39.71428571428572,39.0,37.07142857142857,2.081665999466137,2.138089935299412,2.801098685543571,3.9621222467779433,-0.0232558139534883,0.2352941176470588,-0.2585499316005472,1.5359712230215827,1.5359712230215827,1,0,1,1.0,0.0,0,1.0,31985,0.0013131155229013,8,44040,0.0009536784741144,10,0.1068780567531622,0
2023-10-09,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,33,79881.38,2636085.54,106,0,0.478,0,2023,10,4,0,0,9,41,2636085.54,0.0,33,2636085.54,79881.38,106.0,0.0,0.0,0.478,31.0,37.0,34.0,29.0,32.0,,34.0,33.285714285714285,36.42857142857143,32.925925925925924,3.0000000000000004,5.648430038936632,9.589371405678472,8.004450329112242,0.1379310344827586,,,3.184549356223176,3.184549356223176,1,0,1,0.0,0.0,0,3.0,34129,0.0009669196284684,8,38090,0.0008663691257547,10,0.2431047906479533,0
2023-10-10,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,25,1133235.96,28330899.0,92,0,0.4098,0,2023,10,4,1,0,10,41,28330899.0,0.0,25,28330899.0,1133235.96,92.0,0.0,0.0,0.4098,22.0,24.0,27.0,20.0,21.0,,24.33333333333333,28.285714285714285,25.642857142857142,25.37037037037037,2.5166114784235605,15.499615970665053,10.93763539947589,9.40191530466061,0.25,,,3.2525252525252526,3.2525252525252526,1,0,1,0.0,0.0,0,1.0,34888,0.0007165787663379,8,26913,0.0009289191097239,10,0.3705864426654547,0
2023-10-10,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,35,81351.28,2847294.8,93,0,0.4633,0,2023,10,4,1,0,10,41,2847294.8,0.0,35,2847294.8,81351.28,93.0,0.0,0.0,0.4633,35.0,34.0,28.0,28.0,30.0,23.0,32.333333333333336,31.0,33.285714285714285,32.285714285714285,3.785938897200182,3.741657386773961,8.695078815306713,6.638033749800617,0.25,0.5217391304347826,-0.2717391304347826,3.0,3.0,1,0,1,0.0,0.0,0,0.0,34888,0.0010032102728731,8,38090,0.0009188763454975,10,0.2056028152593111,0
2023-10-10,H010,Hospital_J,Tertiary_Care,Large,Central,P003,Patient_Monitor,Patient_Monitoring,45,128931.86,5801933.7,94,0,0.4382,0,2023,10,4,1,0,10,41,5801933.7,0.0,45,5801933.7,128931.86,94.0,0.0,0.0,0.4382,43.0,40.0,38.0,44.0,39.0,39.0,40.333333333333336,38.71428571428572,39.42857142857143,40.46428571428572,2.5166114784235765,4.231401884099642,4.327271048279124,9.45743737452814,0.0227272727272727,0.1538461538461538,-0.1311188811188811,2.4280442804428044,2.4280442804428044,1,0,1,0.0,0.0,0,0.0,34888,0.0012898417794083,8,44040,0.0010217983651226,10,0.2337230772169354,0
2023-10-10,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,34,91188.13,3100396.42,91,0,0.4183,0,2023,10,4,1,0,10,41,3100396.42,0.0,34,3100396.42,91188.13,91.0,0.0,0.0,0.4183,33.0,31.0,37.0,40.0,41.0,31.0,33.666666666666664,33.857142857142854,36.5,32.92857142857143,3.055050463303893,5.336308693862291,9.557518184453212,7.854833715516369,-0.15,0.0967741935483871,-0.2467741935483871,2.687763713080169,2.687763713080169,1,0,1,0.0,1.0,0,3.0,34129,0.0009962202232705,8,38090,0.0008926227356261,10,0.238541587889868,0
2023-10-10,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,24,91342.07,2192209.68,97,0,0.4084,0,2023,10,4,1,0,10,41,2192209.68,0.0,24,2192209.68,91342.07,97.0,0.0,0.0,0.4084,33.0,25.0,50.0,21.0,21.0,28.0,36.0,28.857142857142858,25.571428571428573,26.607142857142858,12.767145334803708,10.090070555230218,7.871216167533703,7.405399860233551,0.1428571428571428,-0.1428571428571428,0.2857142857142857,3.3613861386138613,3.3613861386138613,1,0,1,0.0,0.0,0,3.0,24375,0.0009846153846153,8,38090,0.0006300866369125,10,0.2783237531362945,0
2023-10-10,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,27,781735.35,21106854.45,49,0,0.4363,0,2023,10,4,1,0,10,41,21106854.45,0.0,27,21106854.45,781735.35,49.0,0.0,0.0,0.4363,22.0,27.0,18.0,22.0,16.0,13.0,22.33333333333333,26.142857142857142,23.071428571428573,22.214285714285715,4.509249752822894,9.19109299681983,7.363781279021992,6.618476622624938,0.2272727272727272,1.0769230769230769,-0.8496503496503496,1.8743169398907105,1.8743169398907105,1,0,1,0.0,0.0,0,3.0,31985,0.0008441456932937,8,25637,0.0010531653469594,10,0.2979378543946917,0
2023-10-10,H006,Hospital_F,Tertiary_Care,Large,South,P007,Ventilator,Critical_Care,40,349890.58,13995623.2,112,0,0.4564,0,2023,10,4,1,0,10,41,13995623.2,-0.0,40,13995623.2,349890.58,112.0,0.0,0.0,0.4564,37.0,44.0,33.0,35.0,29.0,36.0,38.0,35.42857142857143,34.785714285714285,36.35714285714285,5.567764362830017,5.380741673076376,4.933068500960116,7.543524501502061,0.1428571428571428,0.1111111111111111,0.0317460317460317,3.161290322580645,3.161290322580645,1,0,1,0.0,0.0,0,1.0,31985,0.001250586212287,8,38966,0.0010265359544218,10,0.207483974501039,0
2023-10-10,H002,Hospital_B,Multi_Specialty,Large,North,P003,Patient_Monitor,Patient_Monitoring,40,120224.39,4808975.6,106,0,0.4201,0,2023,10,4,1,0,10,41,4808975.6,0.0,40,4808975.6,120224.39,106.0,0.0,0.0,0.4201,48.0,38.0,41.0,75.0,34.0,46.0,42.333333333333336,46.142857142857146,43.785714285714285,41.21428571428572,5.131601439446872,13.10761320033224,12.729001238411149,9.499930381254234,-0.4666666666666667,-0.1304347826086956,-0.336231884057971,2.2972136222910216,2.2972136222910216,1,0,1,0.0,0.0,0,0.0,32516,0.0012301636117603,8,44040,0.0009082652134423,10,0.2305009104637075,0
2023-10-10,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,35,69248.74,2423705.9,93,0,0.3877,0,2023,10,4,1,0,10,41,2423705.9,-0.0,35,2423705.9,69248.74,93.0,0.0,0.0,0.3877,41.0,63.0,30.0,38.0,39.0,,44.66666666666666,40.0,38.785714285714285,37.11111111111112,16.80277754817141,10.72380529476361,8.172925014748584,9.9356906512808,-0.0789473684210526,,,2.325,2.325,1,0,1,1.0,0.0,0,2.0,32516,0.0010763931602903,8,40561,0.0008628978575478,10,0.2677281912021772,0
2023-10-10,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,6,1820753.22,10924519.32,20,0,0.447,0,2023,10,4,1,0,10,41,10924519.32,0.0,6,10924519.32,1820753.22,20.0,0.0,0.0,0.447,5.0,15.0,15.0,8.0,10.0,17.0,11.666666666666666,10.285714285714286,11.357142857142858,11.571428571428571,5.773502691896257,4.309458036856672,3.712911833819151,4.450789122113495,-0.25,-0.6470588235294118,0.3970588235294118,1.944444444444444,1.944444444444444,1,0,1,0.0,0.0,0,2.0,17171,0.0003494263583949,8,25178,0.0002383032806418,10,0.3846360969727712,0
2023-10-10,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,21,1045263.49,21950533.29,62,0,0.4663,0,2023,10,4,1,0,10,41,21950533.29,0.0,21,21950533.29,1045263.49,62.0,0.0,0.0,0.4663,17.0,15.0,14.0,19.0,19.0,15.0,15.333333333333334,16.857142857142858,18.214285714285715,18.035714285714285,1.5275252316519328,3.236694374850752,6.577099798409764,6.472060424437193,0.1052631578947368,0.4,-0.2947368421052632,3.6779661016949152,3.6779661016949152,1,0,1,0.0,0.0,0,0.0,22923,0.0009161104567464,8,26913,0.000780292052168,10,0.3588469146222602,0
2023-10-11,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,23,1854569.19,42655091.37,84,0,0.461,0,2023,10,4,2,0,11,41,42655091.37,0.0,23,42655091.37,1854569.19,84.0,0.0,0.0,0.461,27.0,28.0,22.0,20.0,72.0,18.0,25.666666666666668,23.857142857142858,25.5,23.5,3.214550253664309,2.9113897843110097,13.860569418872542,11.236514551196882,0.15,0.2777777777777778,-0.1277777777777778,3.520958083832335,3.520958083832335,1,0,1,0.0,0.0,0,1.0,32877,0.0006995772120327,8,25178,0.000913495909127,10,0.4781495553700801,0
2023-10-11,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,32,85708.64,2742676.48,130,0,0.4787,0,2023,10,4,2,0,11,41,2742676.48,0.0,32,2742676.48,85708.64,130.0,0.0,0.0,0.4787,38.0,36.0,38.0,33.0,36.0,29.0,37.333333333333336,33.857142857142854,36.642857142857146,33.82142857142857,1.1547005383792457,3.4364987719368845,8.598811571348708,6.992342750670705,-0.0303030303030303,0.1034482758620689,-0.1337513061650992,3.839662447257384,3.839662447257384,1,0,1,0.0,1.0,0,2.0,32516,0.0009841308894082,8,38090,0.0008401155158834,10,0.2067429746766417,0
2023-10-11,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,28,1154563.49,32327777.72,87,0,0.4792,0,2023,10,4,2,0,11,41,32327777.72,0.0,28,32327777.72,1154563.49,87.0,0.0,0.0,0.4792,28.0,24.0,21.0,25.0,21.0,19.0,24.33333333333333,28.428571428571427,25.285714285714285,24.607142857142858,3.5118845842842505,9.034326074425673,7.119081308800922,6.584714542671202,0.12,0.4736842105263157,-0.3536842105263157,3.0603015075376887,3.0603015075376887,1,0,1,0.0,0.0,0,1.0,32516,0.0008611145282322,8,26913,0.0010403894028907,10,0.2675936243756076,0
2023-10-11,H004,Hospital_D,Multi_Specialty,Medium,West,P005,Cardiac_Monitor,Cardiology,27,153898.12,4155249.24,100,0,0.4896,0,2023,10,4,2,0,11,41,4155249.24,0.0,27,4155249.24,153898.12,100.0,0.0,0.0,0.4896,50.0,24.0,28.0,27.0,19.0,,34.0,29.285714285714285,27.214285714285715,26.45833333333333,14.0,9.322272357358042,7.255539755445982,7.79620401871637,0.0,,,3.414634146341464,3.414634146341464,1,0,1,0.5,0.0,0,1.0,22923,0.0011778563015312,8,38847,0.000695034365588,10,0.2946596794475478,0
2023-10-11,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,44,127703.02,5618932.88,135,0,0.4033,0,2023,10,4,2,0,11,41,5618932.88,0.0,44,5618932.88,127703.02,135.0,0.0,0.0,0.4033,42.0,41.0,37.0,40.0,34.0,34.0,40.0,39.57142857142857,39.0,37.35714285714285,2.6457513110645943,1.9023794624227024,2.8010986855435718,4.020450368307158,0.1,0.2941176470588235,-0.1941176470588235,3.411552346570397,3.411552346570397,1,0,1,0.0,0.0,0,1.0,31985,0.0013756448335157,8,44040,0.0009990917347865,10,0.1076219983868073,0
2023-10-11,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,45,62734.05,2823032.25,145,0,0.4125,1,2023,10,4,2,0,11,41,2823032.25,0.0,45,2823032.25,62734.05,145.0,0.0,1.0,0.4125,38.0,41.0,42.0,70.0,34.0,36.0,40.333333333333336,43.42857142857143,38.35714285714285,37.46428571428572,2.0816659994661184,11.998015708957094,9.794874192125205,7.021037925048795,-0.3571428571428571,0.25,-0.6071428571428572,3.338815789473684,3.338815789473684,1,0,1,0.0,0.0,1,2.0,31985,0.0014069094888228,8,40561,0.0011094401025615,10,0.1874061600584997,0
2023-10-11,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,17,1944563.88,33057585.96,56,0,0.5166,0,2023,10,4,2,0,11,41,33057585.96,0.0,17,33057585.96,1944563.88,56.0,0.0,0.0,0.5166,20.0,19.0,23.0,25.0,21.0,23.0,20.666666666666668,22.857142857142858,22.857142857142858,23.607142857142858,2.081665999466133,3.0237157840738216,2.6849192182989823,5.445618597070668,-0.32,-0.2608695652173913,-0.0591304347826087,2.45,2.45,1,0,1,0.0,0.0,0,1.0,34129,0.0004981101116352,8,25178,0.0006751926284851,10,0.2306767333101039,0
2023-10-11,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,38,61931.91,2353412.58,55,0,0.4449,0,2023,10,4,2,0,11,41,2353412.58,0.0,38,2353412.58,61931.91,55.0,0.0,0.0,0.4449,38.0,33.0,35.0,33.0,39.0,32.0,35.333333333333336,35.857142857142854,37.92857142857143,37.67857142857143,2.5166114784235813,2.1930626551751344,10.314025444952168,10.212750097317793,0.1515151515151515,0.1875,-0.0359848484848484,1.5338645418326695,1.5338645418326695,1,0,1,0.0,0.0,0,1.0,34129,0.0011134226024788,8,40561,0.0009368605310519,10,0.2710492916823679,0
2023-10-11,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,27,86884.18,2345872.86,55,0,0.4563,1,2023,10,4,2,0,11,41,2345872.86,0.0,27,2345872.86,86884.18,55.0,0.0,1.0,0.4563,14.0,22.0,22.0,18.0,18.0,,19.33333333333333,17.857142857142858,18.142857142857142,18.291666666666668,4.618802153517006,3.132015933791497,3.301681223422228,3.6053000437962304,0.5,,,3.08,3.08,1,0,1,0.0,0.0,1,2.0,17171,0.0015724186127773,8,38090,0.0007088474665266,10,0.1971006857656253,0
2023-10-11,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,41,63161.44,2589619.04,101,0,0.4295,0,2023,10,4,2,0,11,41,2589619.04,0.0,41,2589619.04,63161.44,101.0,0.0,0.0,0.4295,35.0,38.0,39.0,41.0,32.0,33.0,37.333333333333336,37.57142857142857,36.642857142857146,35.67857142857143,2.081665999466137,2.299068134204408,2.677747125911948,2.735954995143332,0.0,0.2424242424242424,-0.2424242424242424,2.688212927756654,2.688212927756654,1,0,1,0.0,0.0,0,0.0,34888,0.0011751891767943,8,40561,0.0010108232045561,10,0.0766834232873005,0
2023-10-11,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,17,1085048.87,18445830.79,44,0,0.4564,1,2023,10,4,2,0,11,41,18445830.79,-0.0,17,18445830.79,1085048.87,44.0,0.0,1.0,0.4564,21.0,17.0,15.0,14.0,18.0,15.0,17.666666666666668,17.142857142857142,18.357142857142858,18.25,3.055050463303881,3.532165125838613,6.617077473153407,6.467153475376479,0.2142857142857142,0.1333333333333333,0.0809523809523809,2.566666666666667,2.566666666666667,1,0,1,0.0,0.0,1,0.0,22923,0.00074161322689,8,26913,0.0006316649946122,10,0.3543645739932317,0
2023-10-12,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,29,152087.39,4410534.31,74,0,0.4341,0,2023,10,4,3,0,12,41,4410534.31,-0.0,29,4410534.31,152087.39,74.0,0.0,0.0,0.4341,34.0,29.0,16.0,25.0,18.0,19.0,26.33333333333333,27.428571428571427,25.571428571428573,24.5,9.291573243177568,9.431456989902516,7.562196320303592,7.120653320005383,0.16,0.5263157894736842,-0.3663157894736841,2.697916666666667,2.697916666666667,1,0,1,1.0,1.0,0,2.0,24375,0.0011897435897435,8,38847,0.0007465183926686,10,0.2906389110206279,0
2023-10-12,H006,Hospital_F,Tertiary_Care,Large,South,P005,Cardiac_Monitor,Cardiology,33,151747.71,5007674.43,63,0,0.4087,0,2023,10,4,3,0,12,41,5007674.43,0.0,33,5007674.43,151747.71,63.0,0.0,0.0,0.4087,35.0,32.0,32.0,29.0,30.0,,33.0,38.57142857142857,36.07142857142857,33.407407407407405,1.7320508075688772,12.921005415693507,9.376437618711194,7.596857949985027,0.1379310344827586,,,1.6333333333333335,1.6333333333333335,1,0,1,0.0,0.0,0,4.0,31985,0.0010317336251367,8,38847,0.0008494864468298,10,0.2274004042678445,0
2023-10-12,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,16,89438.77,1431020.32,34,0,0.4755,0,2023,10,4,3,0,12,41,1431020.32,0.0,16,1431020.32,89438.77,34.0,0.0,0.0,0.4755,27.0,14.0,22.0,15.0,21.0,,21.0,19.142857142857142,18.785714285714285,18.64,6.557438524302,4.670066788550653,4.060666323278852,3.935733730830886,0.0666666666666666,,,1.7761194029850746,1.7761194029850746,1,0,1,1.0,0.0,0,3.0,17171,0.0009318036223865,8,38090,0.0004200577579417,10,0.2111445134565925,0
2023-10-12,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,11,805459.89,8860058.79,30,0,0.4081,0,2023,10,4,3,0,12,41,8860058.79,-0.0,11,8860058.79,805459.89,30.0,0.0,0.0,0.4081,14.0,9.0,17.0,11.0,17.0,15.0,13.333333333333334,11.285714285714286,13.285714285714286,12.25,4.04145188432738,4.644505202002528,4.713786187321209,4.78132942926035,0.0,-0.2666666666666666,0.2666666666666666,2.6582278481012658,2.6582278481012658,1,0,1,0.0,0.0,0,3.0,17171,0.0006406149903907,8,25637,0.000429067363576,10,0.3903126064702327,0
2023-10-12,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,32,362414.58,11597266.56,86,0,0.5105,0,2023,10,4,3,0,12,41,11597266.56,0.0,32,11597266.56,362414.58,86.0,0.0,0.0,0.5105,30.0,28.0,30.0,28.0,25.0,,29.33333333333333,32.42857142857143,29.857142857142858,28.692307692307693,1.154700538379251,11.544943234408482,8.474914502469968,7.908320837038572,0.1428571428571428,,,2.6519823788546253,2.6519823788546253,1,0,1,0.0,0.0,0,0.0,23717,0.0013492431589155,8,38966,0.0008212287635374,10,0.2756251230067062,0
2023-10-12,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,15,1752388.17,26285822.55,31,0,0.4259,0,2023,10,4,3,0,12,41,26285822.55,0.0,15,26285822.55,1752388.17,31.0,0.0,0.0,0.4259,15.0,20.0,18.0,18.0,17.0,12.0,17.666666666666668,18.285714285714285,18.428571428571427,17.142857142857142,2.516611478423587,2.6276913640612225,4.182643362098362,4.292234898427673,-0.1666666666666666,0.25,-0.4166666666666666,1.6953125,1.6953125,1,0,1,0.0,0.0,0,1.0,23651,0.0006342226544332,8,25178,0.0005957582016045,10,0.2503803690749476,0
2023-10-12,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,24,1065633.61,25575206.64,85,0,0.4511,0,2023,10,4,3,0,12,41,25575206.64,0.0,24,25575206.64,1065633.61,85.0,0.0,0.0,0.4511,28.0,28.0,24.0,24.0,22.0,21.0,26.666666666666668,28.857142857142858,25.785714285714285,24.928571428571427,2.30940107675851,8.91494197828513,7.040307810453605,6.520216830230995,0.0,0.1428571428571428,-0.1428571428571428,2.945544554455445,2.945544554455445,1,0,1,0.0,0.0,0,1.0,32516,0.0007380981670562,8,26913,0.0008917623453349,10,0.2615559759978049,0
2023-10-12,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,21,755019.22,15855403.62,41,0,0.4518,0,2023,10,4,3,0,12,41,15855403.62,0.0,21,15855403.62,755019.22,41.0,0.0,0.0,0.4518,22.0,50.0,27.0,20.0,22.0,22.0,33.0,26.714285714285715,26.214285714285715,25.714285714285715,14.93318452306808,10.515294982615968,10.24453754205379,9.932576939348854,0.05,-0.0454545454545454,0.0954545454545454,1.53475935828877,1.53475935828877,1,0,1,0.0,0.0,0,1.0,32516,0.0006458358961741,8,25637,0.0008191286031907,10,0.3862668809746776,0
2023-10-12,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,41,124859.9,5119255.9,127,0,0.4231,0,2023,10,4,3,0,12,41,5119255.9,0.0,41,5119255.9,124859.9,127.0,0.0,0.0,0.4231,43.0,44.0,38.0,38.0,35.0,34.0,41.66666666666666,40.71428571428572,40.35714285714285,43.0,3.21455025366432,2.927700218845493,3.387922959280789,13.221755360572011,0.0789473684210526,0.2058823529411764,-0.1269349845201238,3.119298245614035,3.119298245614035,1,0,1,0.0,1.0,0,3.0,32877,0.0012470724214496,8,44040,0.0009309718437783,10,0.3074826828040003,0
2023-10-12,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,29,86366.14,2504618.06,67,0,0.4406,1,2023,10,4,3,0,12,41,2504618.06,0.0,29,2504618.06,86366.14,67.0,0.0,1.0,0.4406,26.0,29.0,27.0,28.0,26.0,23.0,27.33333333333333,27.428571428571427,28.5,27.785714285714285,1.5275252316519314,2.3704530408864346,7.314369419163897,8.047806891768452,0.0357142857142857,0.2608695652173913,-0.2251552795031056,2.442708333333333,2.442708333333333,1,0,1,0.0,1.0,1,4.0,23651,0.0012261637985708,8,38090,0.0007613546862693,10,0.2896382943052913,0
2023-10-13,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,36,150045.71,5401645.56,102,0,0.4891,0,2023,10,4,4,0,13,41,5401645.56,0.0,36,5401645.56,150045.71,102.0,0.0,0.0,0.4891,37.0,36.0,38.0,29.0,34.0,34.0,37.0,38.0,37.285714285714285,36.0,1.0000000000000124,12.8970280814354,10.950437795453112,9.74489419968031,0.2413793103448276,0.0588235294117647,0.1825557809330629,2.6842105263157894,2.6842105263157894,1,0,1,0.0,0.0,0,1.0,32516,0.0011071472505843,8,38847,0.0009267124874507,10,0.2706915055466752,0
2023-10-13,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,16,1084487.53,17351800.48,62,0,0.4753,0,2023,10,4,4,0,13,41,17351800.48,0.0,16,17351800.48,1084487.53,62.0,0.0,0.0,0.4753,16.0,20.0,17.0,18.0,17.0,13.0,17.666666666666668,17.142857142857142,18.5,18.214285714285715,2.081665999466133,3.0783421635988555,4.6035103662648265,3.695414003340445,-0.1111111111111111,0.2307692307692307,-0.3418803418803419,3.6166666666666663,3.6166666666666663,1,0,1,0.0,0.0,0,0.0,23651,0.0006765041647287,8,26913,0.0005945082302233,10,0.2028854746932009,0
2023-10-13,H007,Hospital_G,Multi_Specialty,Large,East,P005,Cardiac_Monitor,Cardiology,41,151293.75,6203043.75,100,0,0.409,0,2023,10,4,4,0,13,41,6203043.75,0.0,41,6203043.75,151293.75,100.0,0.0,0.0,0.409,29.0,35.0,28.0,32.0,37.0,29.0,30.666666666666668,30.428571428571427,32.0,32.0,3.785938897200177,2.699206232527303,3.234430160250557,3.896817314833374,0.28125,0.4137931034482758,-0.1325431034482758,3.286384976525822,3.286384976525822,1,0,1,0.0,0.0,0,0.0,34129,0.001201324386885,8,38847,0.0010554225551522,10,0.1217755410885429,0
2023-10-13,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,15,762734.24,11441013.6,17,0,0.4227,0,2023,10,4,4,0,13,41,11441013.6,0.0,15,11441013.6,762734.24,17.0,0.0,0.0,0.4227,11.0,14.0,9.0,3.0,10.0,9.0,11.333333333333334,11.285714285714286,12.857142857142858,12.107142857142858,2.516611478423582,4.644505202002528,4.62197331911786,4.755809591197367,4.0,0.6666666666666666,3.333333333333333,1.5063291139240504,1.5063291139240504,1,0,1,0.0,0.0,0,3.0,17171,0.0008735658959874,8,25637,0.0005850918594219,10,0.3928102317213164,0
2023-10-13,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,22,1709044.91,37598988.02,35,0,0.4495,1,2023,10,4,4,0,13,41,37598988.02,0.0,22,37598988.02,1709044.91,35.0,0.0,1.0,0.4495,12.0,14.0,16.0,18.0,13.0,,14.0,16.428571428571427,15.285714285714286,16.53846153846154,2.000000000000001,2.935821455580634,3.196839098200005,4.743254319395232,0.2222222222222222,,,2.130434782608696,2.130434782608696,1,0,1,1.0,0.0,1,2.0,24375,0.0009025641025641,8,25178,0.0008737786956867,10,0.2868014239634326,0
2023-10-13,H009,Hospital_I,Multi_Specialty,Medium,Central,P006,Infusion_Pump,Critical_Care,28,64010.68,1792299.04,109,0,0.5166,0,2023,10,4,4,0,13,41,1792299.04,0.0,28,1792299.04,64010.68,109.0,0.0,0.0,0.5166,28.0,21.0,26.0,29.0,27.0,24.0,25.0,26.0,26.285714285714285,26.178571428571427,3.6055512754639887,2.581988897471609,2.5246042013801646,4.243108324562107,-0.0344827586206896,0.1666666666666666,-0.2011494252873563,4.1923076923076925,4.1923076923076925,1,0,1,0.0,1.0,0,1.0,24375,0.0011487179487179,8,40561,0.0006903182860383,10,0.1620832647854556,0
2023-10-14,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,32,82825.3,2650409.6,69,0,0.4361,0,2023,10,4,5,1,14,41,2650409.6,0.0,32,2650409.6,82825.3,69.0,0.0,0.0,0.4361,35.0,35.0,34.0,35.0,25.0,30.0,34.666666666666664,32.0,33.642857142857146,32.714285714285715,0.5773502691896171,3.741657386773957,8.652319767706079,6.399404734221843,-0.0857142857142857,0.0666666666666666,-0.1523809523809524,2.15625,2.15625,1,0,1,0.0,0.0,0,0.0,34888,0.0009172208209126,8,38090,0.0008401155158834,10,0.1956149918757768,0
2023-10-14,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,31,158622.47,4917296.57,69,0,0.4668,0,2023,10,4,5,1,14,41,4917296.57,0.0,31,4917296.57,158622.47,69.0,0.0,0.0,0.4668,29.0,34.0,29.0,43.0,31.0,17.0,30.666666666666668,28.0,26.357142857142858,24.857142857142858,2.886751345948122,9.380831519646865,7.281241893831265,7.08527051008345,-0.2790697674418604,0.8235294117647058,-1.1025991792065664,2.4642857142857144,2.4642857142857144,1,0,1,0.0,0.0,0,1.0,24375,0.0012717948717948,8,38847,0.0007980024197492,10,0.2850396182217479,0
2023-10-14,H006,Hospital_F,Tertiary_Care,Large,South,P008,Endoscopy_System,Gastroenterology,23,1026067.27,23599547.21,56,0,0.3914,0,2023,10,4,5,1,14,41,23599547.21,0.0,23,23599547.21,1026067.27,56.0,0.0,0.0,0.3914,29.0,26.0,22.0,28.0,29.0,,25.666666666666668,24.0,24.285714285714285,23.73684210526316,3.5118845842842474,3.741657386773944,3.148346853840585,3.899317679104012,-0.1785714285714285,,,2.333333333333333,2.333333333333333,1,0,1,1.0,0.0,0,1.0,31985,0.000719087072065,8,26913,0.000854605580946,10,0.1642728068802133,0
